date,north01,south01
2019-01-03 04:00:00,0.0,0.10863185673952103
2019-01-03 04:30:00,0.0,0.1264863908290863
2019-01-03 05:00:00,0.0,0.1868085116147995
2019-01-03 05:30:00,0.0,0.26376718282699585
2019-01-03 06:00:00,0.0,0.2680896520614624
2019-01-03 06:30:00,0.0,0.0
2019-01-03 07:00:00,0.0,0.4446764290332794
2019-01-03 07:30:00,0.0,0.6065440773963928
2019-01-03 08:00:00,0.0,0.9919317960739136
2019-01-03 08:30:00,0.0,0.9919317960739136
2019-01-03 09:00:00,0.0,2.4530203342437744
2019-01-03 09:30:00,0.0,2.513035297393799
2019-01-03 10:00:00,0.0,2.560256242752075
2019-01-03 10:30:00,0.0,1.7244596481323242
2019-01-03 11:00:00,0.0,0.9919317960739136
2019-01-03 11:30:00,0.320055216550827,0.8239081501960754
2019-01-03 12:00:00,0.52760910987854,0.45770418643951416
2019-01-03 12:30:00,1.306419014930725,0.2119266837835312
2019-01-03 13:00:00,2.158822536468506,0.16778557002544403
2019-01-03 13:30:00,3.6690480709075928,0.0
2019-01-03 14:00:00,4.053032875061035,0.001443616347387433
2019-01-03 14:30:00,4.052727089263499,0.1006957245990634
2019-01-03 15:00:00,2.5443285666406155,0.8622749485075474
2019-01-03 15:30:00,1.9839362427592278,0.6619948372244835
2019-01-03 16:00:00,1.5274732410907745,1.0907290875911713
2019-01-03 16:30:00,1.2686243951320648,1.9141544997692108
2019-01-03 17:00:00,2.104954242706299,3.4972652196884155
2019-01-03 17:30:00,2.533658027648926,4.263440012931824
2019-01-03 18:00:00,2.9342801570892334,5.331467509269714
2019-01-03 18:30:00,2.9423584938049316,4.797725141048431
2019-01-03 19:00:00,2.4920405745506287,4.231523379683495
2019-01-03 19:30:00,1.3262531161308289,2.335352679598145
2019-01-03 20:00:00,0.5998717099428177,1.3234709377866238
2019-01-03 20:30:00,0.4250994473695755,1.4137851893901825
2019-01-03 21:00:00,0.0,0.8306000232696533
2019-01-03 21:30:00,0.0,0.06019330397248268
2019-01-03 22:00:00,0.0,0.08585201948881149
2019-01-03 22:30:00,0.0,0.08227918297052383
2019-01-03 23:00:00,0.0,0.3384602963924408
2019-01-03 23:30:00,0.0,0.56298828125
2019-01-04 00:00:00,0.0,0.5970471501350403
2019-01-04 00:30:00,0.0,0.4571428596973419
2019-01-04 01:00:00,0.0,0.473340354161337
2019-01-04 01:30:00,0.0,0.730044960975647
2019-01-04 02:00:00,0.0,0.7640555500984192
2019-01-04 02:30:00,0.0041160983964800835,1.5760640306398273
2019-01-04 03:00:00,0.014263485558331013,1.9362055407837033
2019-01-04 03:30:00,0.038306381553411484,3.701403584331274
2019-01-04 04:00:00,0.10176580399274826,7.636521838605404
2019-01-04 04:30:00,1.1963521242141724,11.58205097913742
2019-01-04 05:00:00,0.33028367161750793,16.48503539711237
2019-01-04 05:30:00,0.5559287667274475,17.460074598900974
2019-01-04 06:00:00,0.7401843070983887,14.876471303403378
2019-01-04 06:30:00,0.7450902462005615,8.420604437589645
2019-01-04 07:00:00,0.3911011815071106,4.610757648944855
2019-01-04 07:30:00,0.28369078040122986,3.1320854127407074
2019-01-04 08:00:00,0.0,0.6355675756931305
2019-01-04 08:30:00,0.3360179364681244,1.1571876257658005
2019-01-04 09:00:00,0.6937047243118286,1.7124454975128174
2019-01-04 09:30:00,0.3054710328578949,1.0470952987670898
2019-01-04 10:00:00,0.0,0.5235827267169952
2019-01-04 10:30:00,0.0,0.09403335303068161
2019-01-04 11:00:00,0.0,0.43642690777778625
2019-01-04 11:30:00,0.0,0.5640496211126447
2019-01-04 12:00:00,0.0,1.3316332399845123
2019-01-04 12:30:00,0.0,2.084496296942234
2019-01-04 13:00:00,0.0,3.1976029872894287
2019-01-04 13:30:00,0.0,3.5497591495513916
2019-01-04 14:00:00,0.0006150491535663605,3.4865226354449987
2019-01-04 14:30:00,0.002131325425580144,3.016660298453644
2019-01-04 15:00:00,0.03219978138804436,2.411316316574812
2019-01-04 15:30:00,0.015206384472548962,3.8955427883192897
2019-01-04 16:00:00,0.02772473730146885,1.3608423415571451
2019-01-04 16:30:00,0.04633115231990814,2.5242190212011337
2019-01-04 17:00:00,0.06549566984176636,0.9096800051629543
2019-01-04 17:30:00,0.1106022521853447,1.4688569232821465
2019-01-04 18:00:00,0.11133532226085663,1.5373635217547417
2019-01-04 18:30:00,0.1653459668159485,1.3397109061479568
2019-01-04 19:00:00,0.15169434249401093,1.017023092135787
2019-01-04 19:30:00,0.23523209989070892,0.6124120196327567
2019-01-04 20:00:00,0.27405616641044617,0.46026089787483215
2019-01-04 20:30:00,0.7715421915054321,0.7715421915054321
2019-01-04 21:00:00,1.2075600624084473,1.5828856229782104
2019-01-04 21:30:00,0.8392970561981201,1.8312288522720337
2019-01-04 22:00:00,0.46064940094947815,1.0549829304218292
2019-01-04 22:30:00,0.16272085905075073,0.44421499967575073
2019-01-04 23:00:00,0.11573274806141853,0.2074824720621109
2019-01-04 23:30:00,0.07599323242902756,0.0
2019-01-05 00:00:00,0.06999228894710541,0.13778617978096008
2019-01-05 00:30:00,1.8181147314608097,2.3789197190199047
2019-01-05 01:00:00,0.041429003700613976,0.3775862450711429
2019-01-05 01:30:00,0.016507118474692106,0.4906126845162362
2019-01-05 02:00:00,0.00719961104914546,0.37974733114242554
2019-01-05 02:30:00,0.0,0.281494140625
2019-01-05 03:00:00,0.15201842784881592,0.41946813836693764
2019-01-05 03:30:00,0.385778546333313,0.5466999094933271
2019-01-05 04:00:00,2.116429951041937,2.2076908759772778
2019-01-05 04:30:00,1.7324212081730366,1.80829606205225
2019-01-05 05:00:00,2.1989747025072575,2.31742868386209
2019-01-05 05:30:00,2.9158122539520264,3.0686164498329163
2019-01-05 06:00:00,3.0317466259002686,3.0317466259002686
2019-01-05 06:30:00,2.2792439460754395,2.2937462693080306
2019-01-05 07:00:00,2.005323648452759,2.023933682590723
2019-01-05 07:30:00,1.3531523942947388,1.3894682377576828
2019-01-05 08:00:00,3.776836633682251,3.823853310197592
2019-01-05 08:30:00,2.2609634399414062,2.9848055243492126
2019-01-05 09:00:00,2.25864315032959,2.748193569481373
2019-01-05 09:30:00,1.2981281280517578,1.603332594037056
2019-01-05 10:00:00,0.9078702926635742,1.2336259335279465
2019-01-05 10:30:00,0.5477380156517029,0.891505628824234
2019-01-05 11:00:00,0.3108355402946472,0.6205426305532455
2019-01-05 11:30:00,0.13414140045642853,0.30670100450515747
2019-01-05 12:00:00,0.04344106465578079,0.13581334799528122
2019-01-05 12:30:00,0.011272843927145004,0.05712561681866646
2019-01-05 13:00:00,0.0043415590189397335,0.03937325673177838
2019-01-05 13:30:00,0.0,0.0
2019-01-05 14:00:00,0.0,0.0
2019-01-05 14:30:00,0.0,0.0
2019-01-05 15:00:00,0.0020387121476233006,0.0
2019-01-05 15:30:00,0.0037086165975779295,0.0
2019-01-05 16:00:00,0.009130517952144146,0.0
2019-01-05 16:30:00,0.018875181674957275,0.0
2019-01-05 17:00:00,0.029432710260152817,0.0
2019-01-05 17:30:00,0.04996326565742493,0.0
2019-01-05 18:00:00,0.05212904512882233,0.0
2019-01-05 18:30:00,0.0,0.0
2019-01-05 19:00:00,0.018285881727933884,0.2628407683223486
2019-01-05 19:30:00,0.17243321053683758,0.4859420135617256
2019-01-05 20:00:00,0.04651427082717419,0.6581900548189878
2019-01-05 20:30:00,0.060321543365716934,0.8521324582397938
2019-01-05 21:00:00,0.03078962303698063,0.5822185035794973
2019-01-05 21:30:00,0.0,0.2948986291885376
2019-01-05 22:00:00,0.0,0.19841115921735764
2019-01-05 22:30:00,0.0,0.12249263375997543
2019-01-05 23:00:00,0.16262076888233423,0.15415659546852112
2019-01-05 23:30:00,0.13888276415577128,0.146851459518075
2019-01-06 00:00:00,0.9539346769953125,0.4143818086013198
2019-01-06 00:30:00,0.12387784306057092,0.0978715531527996
2019-01-06 01:00:00,0.020561877638101578,0.061355143785476685
2019-01-06 01:30:00,0.01570935547351837,0.08794033527374268
2019-01-06 02:00:00,0.0,0.0804269015789032
2019-01-06 02:30:00,0.0,0.07835406810045242
2019-01-06 03:00:00,0.031197084113955498,0.044631075114011765
2019-01-06 03:30:00,0.0,0.02925700880587101
2019-01-06 04:00:00,0.0,0.01609015464782715
2019-01-06 04:30:00,0.09865112602710724,0.1709240349009633
2019-01-06 05:00:00,0.0,0.11866208538413048
2019-01-06 05:30:00,0.0,0.001505841501057148
2019-01-06 06:00:00,0.0,0.0
2019-01-06 06:30:00,0.0,0.0
2019-01-06 07:00:00,0.0,0.0
2019-01-06 07:30:00,0.0,0.0642920583486557
2019-01-06 08:00:00,0.0,0.1206403523683548
2019-01-06 08:30:00,0.0,0.1206403523683548
2019-01-06 09:00:00,0.0,0.09063293039798737
2019-01-06 09:30:00,0.0,0.0670224130153656
2019-01-06 10:00:00,0.0,0.07428840547800064
2019-01-06 10:30:00,0.0,0.05822739005088806
2019-01-06 11:00:00,0.0,0.06904290616512299
2019-01-06 11:30:00,0.0,0.09440964460372925
2019-01-06 12:00:00,0.0,0.12853802740573883
2019-01-06 12:30:00,0.0,0.21671433746814728
2019-01-06 13:00:00,0.0,0.2278762310743332
2019-01-06 13:30:00,0.0,0.1113535687327385
2019-01-06 14:00:00,0.0,0.0
2019-01-06 14:30:00,0.0,0.005884006153792143
2019-01-06 15:00:00,0.0,0.009742515161633492
2019-01-06 15:30:00,0.0,0.02893268782645464
2019-01-06 16:00:00,0.0,0.05804652813822031
2019-01-06 16:30:00,0.0,0.06697958428412676
2019-01-06 17:00:00,0.0018383018905296922,0.11396524088922888
2019-01-06 17:30:00,0.00126046990044415,0.11880215560086071
2019-01-06 18:00:00,0.0,0.10701090842485428
2019-01-06 18:30:00,0.0,0.0588788278400898
2019-01-06 19:00:00,0.01317652314901352,0.03186367079615593
2019-01-06 19:30:00,0.08398381248116493,0.08196299709379673
2019-01-06 20:00:00,0.029421109706163406,0.009443075396120548
2019-01-06 20:30:00,0.039096783846616745,0.0
2019-01-06 21:00:00,2.0590970516204834,0.0
2019-01-06 21:30:00,1.4949058294296265,0.046047769486904144
2019-01-06 22:00:00,1.0686453580856323,0.08227918297052383
2019-01-06 22:30:00,1.0338165760040283,0.03843069076538086
2019-01-06 23:00:00,0.8300450444221497,0.09531277418136597
2019-01-06 23:30:00,0.7684463560581207,0.3163883490487933
2019-01-07 00:00:00,1.0511715710163116,0.3306226818822324
2019-01-07 00:30:00,0.38669349253177643,0.2843418982811272
2019-01-07 01:00:00,0.0625840574502945,0.01113711204379797
2019-01-07 01:30:00,0.0,0.013404483906924725
